Description,Price,Rating,Reviews Count,URL,Image URL
"Huawei P40 Pro Plus 5G Dual SIM Smartphone (512 GB Storage, 8 GB RAM), Android 10 AOSP (NO Google PLAYSTORE), EMUI 10.1. Global ROM ELS-N39 - Ceramic White (Ships After July 8th)","$1,148.00",4.4 out of 5 stars,13,https://www.amazon.com/Smartphone-Storage-Android-PLAYSTORE-ELS-N39/dp/B08BJCYKB4/ref=sr_1_261?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-261,https://m.media-amazon.com/images/I/51TaAcvk92L._AC_UY218_.jpg
Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),$220.00,4.2 out of 5 stars,643,https://www.amazon.com/Pixel-Phone-XL-Certified-Refurbished/dp/B07HKPMFZ5/ref=sr_1_262?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-262,https://m.media-amazon.com/images/I/41CU2Axt3fL._AC_UY218_.jpg
Uleway 3G Senior Flip Phone Unlocked with SOS Big Button Flip Phone Dual Card 2.8 Inch Screen GSM Flip Phone Large Volume Basic Cell Phones with Charging Dock(Red),$57.99,3.9 out of 5 stars,39,https://www.amazon.com/Uleway-Senior-Unlocked-Tmobile-Charging/dp/B088KDK6S1/ref=sr_1_263?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-263,https://m.media-amazon.com/images/I/71YOFoBfTIL._AC_UY218_.jpg
Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Smartphone w/ 12MP Camera - Midnight Black,$429.98,3.9 out of 5 stars,10,https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Smartphone/dp/B075ZBVPPR/ref=sr_1_264?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-264,https://m.media-amazon.com/images/I/71pGMMYD+kL._AC_UY218_.jpg
"Moto G7 with Alexa Hands-Free – Unlocked – 64 GB – Clear White (US Warranty) – Verizon, AT&T, T–Mobile, Sprint, Boost, Cricket, & Metro",$199.99,4.3 out of 5 stars,"1,007",https://www.amazon.com/Moto-G7-Alexa-Hands-Free-Unlocked/dp/B07N8ZTKHX/ref=sr_1_265?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-265,https://m.media-amazon.com/images/I/81l3fkI6nZL._AC_UY218_.jpg
"Apple iPhone XR, Boost Mobile, 64GB - White (Renewed)",$399.72,3.1 out of 5 stars,13,https://www.amazon.com/Apple-iPhone-Boost-Mobile-64GB/dp/B07T2MC2L4/ref=sr_1_266?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-266,https://m.media-amazon.com/images/I/515J3bn6YdL._AC_UY218_.jpg
Apple iPhone 7 Plus AT&T 256 GB Rose Gold (Renewed),$350.00,,,https://www.amazon.com/Apple-iPhone-Plus-Rose-Renewed/dp/B07R245W6X/ref=sr_1_267?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-267,https://m.media-amazon.com/images/I/61d44bl11rL._AC_UY218_.jpg
"OnePlus 7 GM1900 256GB, 6.41 inches, Dual SIM, 12GB, Dual Main Camera 48MP+5MP, GSM Unlocked International Model, No Warranty (Mirror Gray)",$600.00,4.5 out of 5 stars,80,https://www.amazon.com/OnePlus-GM1900-Unlocked-International-Warranty/dp/B07V4P26RW/ref=sr_1_268?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-268,https://m.media-amazon.com/images/I/61eao4VMU8L._AC_UY218_.jpg
Samsung S8+ PLUS G955u 64GB BLACK - (Renewed),$238.00,4.3 out of 5 stars,125,https://www.amazon.com/Samsung-PLUS-G955u-64GB-BLACK/dp/B079M7CQFM/ref=sr_1_269?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-269,https://m.media-amazon.com/images/I/71K1jL0AC4L._AC_UY218_.jpg
"Apple iPhone XR, Boost Mobile, 64GB - Black (Renewed)",$398.96,4.0 out of 5 stars,15,https://www.amazon.com/Apple-iPhone-Boost-Mobile-64GB/dp/B07T1LXD8P/ref=sr_1_271?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-271,https://m.media-amazon.com/images/I/51wzC34azRL._AC_UY218_.jpg
"Apple iPhone 7 Plus, Boost Mobile, 32GB - Black (Renewed)",$359.99,4.2 out of 5 stars,25,https://www.amazon.com/Apple-iPhone-Plus-Boost-Mobile/dp/B07P7BBR1Y/ref=sr_1_272?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-272,https://m.media-amazon.com/images/I/61gYrcwTmNL._AC_UY218_.jpg
Google Pixel 3 64GB Unlocked GSM & CDMA 4G LTE - Just Black (Renewed),$194.95,4.2 out of 5 stars,258,https://www.amazon.com/Google-Pixel-Unlocked-GSM-CDMA/dp/B07KX8DXW8/ref=sr_1_273?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-273,https://m.media-amazon.com/images/I/71s35mTkAQL._AC_UY218_.jpg
"Google Pixel 3 Unlocked GSM/CDMA - US Warranty (Direct from Google) (Black, 64GB) (Renewed)",$199.95,4.2 out of 5 stars,152,https://www.amazon.com/Google-Pixel-Unlocked-GSM-CDMA/dp/B07P148SZF/ref=sr_1_274?dchild=1&keywords=iphone+12&qid=1609112399&sr=8-274,https://m.media-amazon.com/images/I/31I42lCDrLL._AC_UY218_.jpg
"MOBOSI Rock Compatible with iPhone 12/iPhone 12 Pro Case, Slim Fit Lightweight Protective Cover Shockproof Matte Case for iPhone 12 6.1 Inch (2020 Release), Black",$11.99,4.8 out of 5 stars,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A01048882A7V8X6QT2M5W&url=%2FMOBOSI-Compatible-Lightweight-Protective-Shockproof%2Fdp%2FB08M5SS4V5%2Fref%3Dsr_1_275_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112399%26sr%3D8-275-spons%26psc%3D1%26smid%3DA3MTLODYNN9NEC&qualifier=1609112399&id=50516970399410&widgetName=sp_btf,https://m.media-amazon.com/images/I/71h52gzIblL._AC_UY218_.jpg
"KOMO Compatible with iPhone 12 Pro/iPhone 12 Case 6.1""(2020), Soft TPU Edge with Scratch-Resistant Transparent PC Back Protective Cover Case for iPhone 12 Pro/iPhone 12 (Dark Blue)",$18.98,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A0644439IRGJBXUNPG05&url=%2FKOMO-Compatible-Scratch-Resistant-Transparent-Protective%2Fdp%2FB08N1C1J3X%2Fref%3Dsr_1_276_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112399%26sr%3D8-276-spons%26psc%3D1%26smid%3DA1Y4IWVSM02B71&qualifier=1609112399&id=50516970399410&widgetName=sp_btf,https://m.media-amazon.com/images/I/71kQmZEWKRL._AC_UY218_.jpg
"[5 Pack] UniqueMe Screen Protector Compatible With iPhone 12 Pro Max 6.7 [Not for iPhone 12 Pro], 3 Pack Clear Tempered glass and 2 pack Camera Lens Protector, [Installation Frame][Precise Cutout]",$14.99,4.6 out of 5 stars,329,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0963145NBEGHSZF0K92&url=%2FUniqueMe-iPhone-Pro-Max-Installation%2Fdp%2FB08M8YN94V%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112405%26sr%3D8-273-spons%26psc%3D1%26smid%3DA19SKKBCI95MBU&qualifier=1609112405&id=1920958361477730&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81DHqxC0DGL._AC_UY218_.jpg
MOSNOVO Luxury Glitter Liquid Gold Sparkle Cloud Pattern Designed for iPhone 12 Case 6.1 Inch/Designed for iPhone 12 Pro Case 6.1 Inch - Clear,$24.99,4.8 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0659590YGUB1981NDR7&url=%2FMOSNOVO-Glitter-Sparkle-Pattern-Designed%2Fdp%2FB08KZPNPD7%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112405%26sr%3D8-274-spons%26psc%3D1&qualifier=1609112405&id=1920958361477730&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61xwLeeKF8L._AC_UY218_.jpg
"Huawei P20 EML-L29 128GB 4GB RAM, Dual SIM LTE, 5.8"", Full HD+ Display -Dual Camera 20 MP +12 MP, GSM Unlocked International Model, No Warranty (Blue)",$489.00,4.2 out of 5 stars,71,https://www.amazon.com/P20-EML-L29-Unlocked-International-Warranty/dp/B07BVQSHH8/ref=sr_1_275?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-275,https://m.media-amazon.com/images/I/615VDdJrZXL._AC_UY218_.jpg
"Samsung Galaxy S10 5G, 256GB, Majestic Black - For Verizon (Renewed)",$479.94,4.4 out of 5 stars,87,https://www.amazon.com/Samsung-Enabled-SM-G977UZAVZW-Majestic-Unlocked/dp/B07WW23RNV/ref=sr_1_276?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-276,https://m.media-amazon.com/images/I/51YldOA6bDL._AC_UY218_.jpg
"Apple iPhone XR, Boost Mobile, 128GB - Black (Renewed)",$449.97,4.0 out of 5 stars,1,https://www.amazon.com/Apple-iPhone-Boost-Mobile-128GB/dp/B07T2NSQYC/ref=sr_1_277?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-277,https://m.media-amazon.com/images/I/51Y4ZndQx2L._AC_UY218_.jpg
"Samsung Galaxy S10+, 128GB, Flamingo Pink - Fully Unlocked (Renewed)",$463.75,4.3 out of 5 stars,120,https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Flamingo/dp/B07PJWS8LV/ref=sr_1_278?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-278,https://m.media-amazon.com/images/I/61-x0oWmwAL._AC_UY218_.jpg
"Unlocked Rugged Smartphones, Blackview BV5900 4G LTE Rugged Cell Phones with Android 10 IP68 Waterproof Drop Proof, 5.7"" Screen 3GB+32GB Dual SIM 5580mAh Battery for GSM AT&T T-Mobile, Black",$154.99,4.0 out of 5 stars,374,https://www.amazon.com/Unlocked-Smartphones-Blackview-BV5900-Waterproof/dp/B07XRK35M7/ref=sr_1_279?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-279,https://m.media-amazon.com/images/I/71QwY3ylUrL._AC_UY218_.jpg
"Apple iPhone 7, Boost Mobile, 128GB - Black (Renewed)",$249.97,4.2 out of 5 stars,12,https://www.amazon.com/Apple-iPhone-Boost-Mobile-128GB/dp/B07P89LXZZ/ref=sr_1_280?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-280,https://m.media-amazon.com/images/I/615HXfnq4nL._AC_UY218_.jpg
"Apple iPhone XR, 64GB, Yellow - For Sprint (Renewed)",$369.00,4.2 out of 5 stars,16,https://www.amazon.com/Apple-iPhone-XR-64GB-Yellow/dp/B07T5WRDQJ/ref=sr_1_281?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-281,https://m.media-amazon.com/images/I/51YP+97Dw4L._AC_UY218_.jpg
"Samsung Galaxy S10+ Plus 512GB / 8GB RAM SM-G975F/DS Hybrid/Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version No Warranty (Ceramic Black)",$709.99,4.5 out of 5 stars,112,https://www.amazon.com/Samsung-SM-G975F-Dual-SIM-Unlocked-Smartphone/dp/B07NWR7QYP/ref=sr_1_282?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-282,https://m.media-amazon.com/images/I/51MdOvgg26L._AC_UY218_.jpg
"CUBOT Quest 5.5-inch Android 9.0 Pie Rugged Smartphone Unlocked, 4GB+64GB,4G Dual SIM, NFC,Gyroscope, 4000mAh Battery, 12MP Camera, IP68 Waterproof Shockproof, Dustproof (Black)",$139.99,3.7 out of 5 stars,187,https://www.amazon.com/CUBOT-Smartphone-Gyroscope-Waterproof-Shockproof/dp/B07RB4ZH83/ref=sr_1_283?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-283,https://m.media-amazon.com/images/I/61gc5kRFdjL._AC_UY218_.jpg
"Samsung Galaxy S7 Active G891A 32GB GSM Unlocked Shatter-Resistant, Extremely Durable Smartphone w/ 12MP Camera (Gold) (Renewed)",$189.99,4.0 out of 5 stars,15,https://www.amazon.com/Samsung-Unlocked-Shatter-Resistant-Extremely-Smartphone/dp/B07W3PLV5K/ref=sr_1_284?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-284,https://m.media-amazon.com/images/I/61po20G4CDL._AC_UY218_.jpg
Samsung Galaxy S7 G930a 32GB AT&T Unlocked 4G LTE Smartphone W/ 12MP Camera - Rose Gold,$299.98,3.7 out of 5 stars,14,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Camera/dp/B01MXUW7LU/ref=sr_1_285?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-285,https://m.media-amazon.com/images/I/717l48tcKNL._AC_UY218_.jpg
"Apple iPhone 8 Plus, 64GB, Gold - For AT&T / T-Mobile (Renewed)",$348.00,4.4 out of 5 stars,539,https://www.amazon.com/Apple-iPhone-Plus-Fully-Unlocked/dp/B07663Z46Z/ref=sr_1_286?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-286,https://m.media-amazon.com/images/I/61yX3VKY7GL._AC_UY218_.jpg
"Samsung Galaxy S10+ Plus 128GB / 8GB RAM SM-G975F Hybrid/Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Prism Green, 128GB)",$696.16,4.6 out of 5 stars,99,https://www.amazon.com/Samsung-SM-G975F-Dual-SIM-Unlocked-Smartphone/dp/B07NWMYRHX/ref=sr_1_287?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-287,https://m.media-amazon.com/images/I/61RzWfoFXIL._AC_UY218_.jpg
"Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2"" - Super Black - PA8S0006US",$130.97,4.1 out of 5 stars,171,https://www.amazon.com/Motorola-Moto-Factory-Unlocked-Phone/dp/B074VFRKZG/ref=sr_1_289?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-289,https://m.media-amazon.com/images/I/7159JihtggL._AC_UY218_.jpg
Apple iPhone 11 (128GB) - Black (Verizon),$947.95,,More Buying Choices,https://www.amazon.com/Apple-iPhone-Unlocked-Verizon-Sprint/dp/B07Y3LNH5Q/ref=sr_1_290?dchild=1&keywords=iphone+12&qid=1609112405&sr=8-290,https://m.media-amazon.com/images/I/61k8fzuMIAL._AC_UY218_.jpg
MATEPROX Compatible with iPhone 12 Pro Screen Protector and iPhone 12 Full Framed Tempered Glass Screen Protector[Edge to Edge Coverage][Anti Scratch] -2 Pack,$13.99,4.3 out of 5 stars,39,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A01282453GDXPWWLME3Z9&url=%2FMATEPROX-Compatible-Protector-Tempered-Coverage%2Fdp%2FB08HD5D6TN%2Fref%3Dsr_1_291_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112405%26sr%3D8-291-spons%26psc%3D1&qualifier=1609112405&id=1920958361477730&widgetName=sp_btf,https://m.media-amazon.com/images/I/71otYZEUAbL._AC_UY218_.jpg
iWALK Portable Charger 10000mah Power Bank with Built in Cable for iPhone and USB C Cable Compatible with iPhone 12/12 Mini/Pro/Pro Max 11/Xs/XR/X/Samsung s9 Twice as Fast as Original iPhone Charger,$39.99,4.4 out of 5 stars,294,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A01515071EQFIE6Y6LZQE&url=%2FiWALK-Portable-10000mah-Compatible-Nintendo%2Fdp%2FB078PD1K97%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112405%26sr%3D8-292-spons%26psc%3D1&qualifier=1609112405&id=1920958361477730&widgetName=sp_btf,https://m.media-amazon.com/images/I/61nLjSuR8WL._AC_UY218_.jpg
"Huntkey USB-C to Lightning Cable, MFi Certified for iPhone 11/11 Pro/11 Pro Max/X/XS/XR/XS Max/8/8 Plus, 3.3 Ft",$11.99,4.7 out of 5 stars,62,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A051520814NEASDSRJ99Z&url=%2FHuntkey-USB-C-Lightning-Certified-iPhone%2Fdp%2FB085D9BZ9M%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112409%26sr%3D8-289-spons%26psc%3D1&qualifier=1609112409&id=8813640630951282&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51N0H99HYDL._AC_UY218_.jpg
"Screen Protector Compatible with iPhone 12 Pro Max 6.7 Inch, (5-Pack) COKWEL Tempered Glass Screen Protector Compatible with iPhone 12 Pro Max",$8.99,4.5 out of 5 stars,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A09333143CJCFDXV3G98P&url=%2FScreen-Protector-Compatible-COKWEL-Tempered%2Fdp%2FB08HCS8YR1%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112409%26sr%3D8-290-spons%26psc%3D1&qualifier=1609112409&id=8813640630951282&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71sM8XnZGRL._AC_UY218_.jpg
"Samsung Galaxy J3 Prime J327A | (16GB, 1.5 RAM) | 5"" Full HD Display | Dual Camera | 2,600 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked Smartphone - (Silver)",$135.00,3.9 out of 5 stars,110,https://www.amazon.com/Samsung-Galaxy-Prime-Nougat-Unlocked/dp/B072V2BNM6/ref=sr_1_291?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-291,https://m.media-amazon.com/images/I/61p+zM8zgWL._AC_UY218_.jpg
"Samsung Galaxy S8 G950FD 64GB Midnight Black, Dual Sim, 5.8 inches, 4GB Ram, GSM Unlocked International Model, No Warranty",$367.88,4.4 out of 5 stars,224,https://www.amazon.com/Samsung-Midnight-Unlocked-International-Warranty/dp/B072BB91HG/ref=sr_1_292?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-292,https://m.media-amazon.com/images/I/71JN7G0V0cL._AC_UY218_.jpg
"Google Pixel XL, 32GB Unlocked GSM - Quite Black (Renewed)",$111.99,4.2 out of 5 stars,540,https://www.amazon.com/Google-Pixel-Quite-Black-32GB/dp/B071ZN4K8V/ref=sr_1_293?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-293,https://m.media-amazon.com/images/I/71z1TjwnadL._AC_UY218_.jpg
"HTC U12 Plus (2Q55100) 6.0 inchs with 6GB RAM / 128GB Storage, (GSM ONLY, NO CDMA) Factory Unlocked International Version No-Warranty Cell Phone (Translucent Blue)","$1,954.50",4.0 out of 5 stars,21,https://www.amazon.com/HTC-2Q55100-6-0-inches-Factory-Unlocked/dp/B07J63Q656/ref=sr_1_294?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-294,https://m.media-amazon.com/images/I/51PU5e684WL._AC_UY218_.jpg
Tracfone Rebel 4 4G LTE Prepaid Smartphone Bundle with Tracfone 1 Year of New Service (1200 MIN/1200 Text/1200MB),$98.00,4.4 out of 5 stars,169,https://www.amazon.com/Tracfone-Rebel-Year-Service-1200MB/dp/B07JZ25FL4/ref=sr_1_295?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-295,https://m.media-amazon.com/images/I/61gJz+HzqhL._AC_UY218_.jpg
"Apple iPhone Xs, Boost Mobile, 256GB - Gold - (Renewed)",$489.97,,,https://www.amazon.com/Apple-iPhone-Boost-Mobile-256GB/dp/B07RSZV4QS/ref=sr_1_296?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-296,https://m.media-amazon.com/images/I/71kt40GjztL._AC_UY218_.jpg
"Apple iPhone X, Boost Mobile, 64GB - Silver - (Renewed)",$538.46,3.6 out of 5 stars,18,https://www.amazon.com/Apple-iPhone-Boost-Mobile-64GB/dp/B07RV3QPB9/ref=sr_1_297?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-297,https://m.media-amazon.com/images/I/51V8ObWrpKL._AC_UY218_.jpg
"Samsung Galaxy A71 (128GB, 6GB) 6.7"", 64MP Quad Camera, 25W Fast Charger, Android 10, GSM Unlocked US + Global 4G LTE International Model A715F/DS (128GB + 64GB SD + Case Bundle, Prism Crush Silver)",$351.99,4.5 out of 5 stars,273,https://www.amazon.com/Samsung-Unlocked-International-A715F-DS/dp/B084RWF9H1/ref=sr_1_300?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-300,https://m.media-amazon.com/images/I/61cuYp3qIvL._AC_UY218_.jpg
"Apple iPhone 8, 64GB, Gold - For Sprint / Verizon (Renewed)",$234.99,4.1 out of 5 stars,81,https://www.amazon.com/Apple-iPhone-CDMA-Unlocked-64GB/dp/B07B9KCR5G/ref=sr_1_302?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-302,https://m.media-amazon.com/images/I/71AtglM5A2L._AC_UY218_.jpg
Motorola Moto G7 Power 32GB+4GB RAM XT1955-2 LTE Factory Unlocked GSM 5000mAh Battery Smartphone (International Version) (Marine Blue),$175.00,4.3 out of 5 stars,172,https://www.amazon.com/Motorola-XT1955-2-Unlocked-Smartphone-International/dp/B07QP7WZ1T/ref=sr_1_303?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-303,https://m.media-amazon.com/images/I/61KTEC6GFdL._AC_UY218_.jpg
"OnePlus 7T HD1907, 8GB RAM + 128GB Memory, GSM 4G LTE Factory Unlocked for AT&T T-Mobile, Single Sim, US Model (Glacier Blue)",$429.99,4.6 out of 5 stars,223,https://www.amazon.com/OnePlus-HD1907-Factory-Unlocked-T-Mobile/dp/B08F6PCFML/ref=sr_1_304?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-304,https://m.media-amazon.com/images/I/51GGjGUfuFL._AC_UY218_.jpg
"Samsung Galaxy A10s with Fingerprint (32GB, 2GB RAM) 6.2"", Android 9.0, Dual SIM GSM Factory Unlocked A107M/DS - US + Global 4G LTE International Model (Blue, 32GB + 64GB SD Bundle)",$157.95,4.3 out of 5 stars,"5,623",https://www.amazon.com/Samsung-Fingerprint-Android-Factory-Unlocked/dp/B07XYDZPWF/ref=sr_1_305?dchild=1&keywords=iphone+12&qid=1609112409&sr=8-305,https://m.media-amazon.com/images/I/51ME-ADMjRL._AC_UY218_.jpg
"USB C Charger for iPhone, EONZONE PD Fast Charger, 20W QC 3.0 Type C Wall Charger, USB C Adapter for iPhone 12/12 Pro/12 Pro Max/12 Mini, Pixel, Galaxy, iPad Pro, AirPods Pro, and More, White 1 Pack",$11.86,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A03808451UY8LRBQXXEQ&url=%2FCharger-iPhone-EONZONE-Adapter-AirPods%2Fdp%2FB08N4C8LC7%2Fref%3Dsr_1_307_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112409%26sr%3D8-307-spons%26psc%3D1&qualifier=1609112409&id=8813640630951282&widgetName=sp_btf,https://m.media-amazon.com/images/I/61gVkd3CNJL._AC_UY218_.jpg
iWALK Portable Charger 10000mah Power Bank with Built in Cable for iPhone and USB C Cable Compatible with iPhone 12/12 Mini/Pro/Pro Max 11/Xs/XR Samsung s20/Note20 Twice as Fast as iPhone Charger,$39.99,4.4 out of 5 stars,294,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A00181331VZ2DLWIOI5E&url=%2FiWALK-Portable-10000mAh-External-Compatible%2Fdp%2FB07J4HYXZC%2Fref%3Dsr_1_308_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112409%26sr%3D8-308-spons%26psc%3D1&qualifier=1609112409&id=8813640630951282&widgetName=sp_btf,https://m.media-amazon.com/images/I/61BBB9pI9RL._AC_UY218_.jpg
[Eye Protection] GUONTHO Anti-Blue Screen Protector for IPhone 12 Pro Max (6.7 Inch) [HD] [No Bubbles] Tempered Glass [2 PCS],$15.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A08749013LFYGE6C5KINE&url=%2FProtection-GUONTHO-Anti-Blue-Protector-Tempered%2Fdp%2FB08NT21PQV%2Fref%3Dsr_1_305_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112415%26sr%3D8-305-spons%26psc%3D1&qualifier=1609112415&id=3952813752044492&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71dyfX42lRL._AC_UY218_.jpg
"USB C Charger, ZIKU 2-Pack 30Watt 2-Port iPhone Fast Charger Power Adapter PD Charger for iPhone 12/12 Pro/12 Pro Max, MagSafe Duo, 11/11 Pro/Max/XR/XS/X, Galaxy S10, iPad Pro More",$19.99,4.5 out of 5 stars,27,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A036349844HMGLI9HK54&url=%2FCharger-ZIKU-2-Pack-Adapter-MagSafe%2Fdp%2FB08LY4TXFR%2Fref%3Dsr_1_306_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112415%26sr%3D8-306-spons%26psc%3D1&qualifier=1609112415&id=3952813752044492&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61fmerInCQL._AC_UY218_.jpg
Sonim XP8 XP8800 Dual-SIM 64GB Unlocked 4G/LTE Rugged Smartphone Black - Renewed,$269.99,3.7 out of 5 stars,36,https://www.amazon.com/Sonim-XP8-XP8800-Dual-SIM-Smartphone/dp/B07WC3HWBW/ref=sr_1_307?dchild=1&keywords=iphone+12&qid=1609112415&sr=8-307,https://m.media-amazon.com/images/I/71uAAP-BEEL._AC_UY218_.jpg
Case-Mate - Barely There - Case for iPhone 12 Mini (5G) - Ultra Slim - 5.4 Inch - Clear,$22.49,2.0 out of 5 stars,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A09065761I5KK2CAPGXYF&url=%2FCase-Mate-Barely-There-iPhone-Ultra%2Fdp%2FB08FQPLFC8%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112415%26sr%3D8-309-spons%26psc%3D1&qualifier=1609112415&id=3952813752044492&widgetName=sp_btf,https://m.media-amazon.com/images/I/41hN9wdDHoL._AC_UY218_.jpg
"Symmetry Case Compatible with iPhone 12 Mini Case, Hard Back and Black Bumper Cover",$21.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A0649750C58U0MACHWIJ&url=%2FSymmetry-Compatible-iPhone-Black-Bumper%2Fdp%2FB08NFM3YH8%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Diphone%2B12%26qid%3D1609112415%26sr%3D8-310-spons%26psc%3D1&qualifier=1609112415&id=3952813752044492&widgetName=sp_btf,https://m.media-amazon.com/images/I/61KgN8Sv3GL._AC_UY218_.jpg
